172.18.0.1 - - [06/Apr/2026:21:30:02 +0000] "GET /rest/products/search?q=test HTTP/1.1" 200 517 "-" "curl/8.18.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /chunk-4MIYPPGW.js HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /main.js HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /chunk-T3PSKZ45.js HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /chunk-TWZW5B45.js HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /polyfills.js HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /chunk-LHKS7QUN.js HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /scripts.js HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /styles.css HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /assets/i18n/en.json HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbIQt0 HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /rest/admin/application-configuration HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /rest/admin/application-version HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /rest/admin/application-configuration HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /media/MaterialIcons-Regular-6R3D3MIQ.woff2 HTTP/1.1" 304 0 "http://localhost/styles.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /assets/public/images/JuiceShop_Logo.png HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbIQuM&sid=sp0_xlWQj2soqWsjAAAe HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=sp0_xlWQj2soqWsjAAAe HTTP/1.1" 101 10 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /rest/admin/application-version HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:40 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbIQuN&sid=sp0_xlWQj2soqWsjAAAe HTTP/1.1" 200 1 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /rest/admin/application-configuration HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /assets/public/favicon_js.ico HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /rest/languages HTTP/1.1" 200 1077 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /rest/admin/application-configuration HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /rest/products/search?q= HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /api/Challenges/?name=Score%20Board HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /api/Quantitys/ HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /assets/public/images/products/apple_pressings.jpg HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /assets/public/images/products/apple_juice.jpg HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /assets/public/images/products/carrot_juice.jpeg HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /assets/public/images/products/banana_juice.jpg HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /assets/public/images/products/eggfruit_juice.jpg HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /assets/public/images/products/fruit_press.jpg HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /assets/public/images/products/artwork2.jpg HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /api/Challenges/?name=Score%20Board HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /assets/public/images/products/permafrost.jpg HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /assets/public/images/products/green_smoothie.jpg HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /assets/public/images/products/lemon_juice.jpg HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /assets/public/images/products/melon_bike.jpeg HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /assets/public/images/products/fan_facemask.jpg HTTP/1.1" 304 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbIR9j HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbIRAA&sid=fxn_ROP3ZAsp6Xb4AAAf HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=fxn_ROP3ZAsp6Xb4AAAf HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:41 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbIRAn&sid=fxn_ROP3ZAsp6Xb4AAAf HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:42 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbIRJr HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:42 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbIRL3&sid=bafzm-HpfWhKUBbFAAAg HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:42 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=bafzm-HpfWhKUBbFAAAg HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:42 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbIRLL&sid=bafzm-HpfWhKUBbFAAAg HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:44 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbIRiA HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:44 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbIRio&sid=eyXtBWu99sOU768fAAAh HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:44 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=eyXtBWu99sOU768fAAAh HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:44 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbIRjF&sid=eyXtBWu99sOU768fAAAh HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:45 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbIRyW HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:45 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbIRyp&sid=zHAdibJBVb5zhF7hAAAi HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:45 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=zHAdibJBVb5zhF7hAAAi HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:45 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbIRz7&sid=zHAdibJBVb5zhF7hAAAi HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:46 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbISCr HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:46 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbISDH&sid=_gbbzt4SySZJWoBZAAAj HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:46 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=_gbbzt4SySZJWoBZAAAj HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:46 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbISDX&sid=_gbbzt4SySZJWoBZAAAj HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:47 +0000] "GET /socket.io/?EIO=4&transport=polling&t=PrbISSZ HTTP/1.1" 200 96 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:47 +0000] "POST /socket.io/?EIO=4&transport=polling&t=PrbISSz&sid=qBlR5NBMiC6AGPJjAAAk HTTP/1.1" 403 548 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:47 +0000] "GET /socket.io/?EIO=4&transport=websocket&sid=qBlR5NBMiC6AGPJjAAAk HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [07/Apr/2026:00:13:55 +0000] "GET /rest/products/search?q=%27%20OR%20%271%27%3D%271 HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:55 +0000] "GET /rest/products/search?q=%27%20OR%20%271%27%3D%271%27-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:55 +0000] "GET /rest/products/search?q=%27%20OR%201%3D1-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:56 +0000] "GET /rest/products/search?q=admin%27-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:56 +0000] "GET /rest/products/search?q=%27%20OR%20%27x%27%3D%27x HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:56 +0000] "GET /rest/products/search?q=1%27%20OR%20%271%27%3D%271 HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:56 +0000] "GET /rest/products/search?q=%27%20OR%20%27%27%3D%27 HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:56 +0000] "GET /rest/products/search?q=1%20OR%201%3D1 HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:56 +0000] "GET /rest/products/search?q=%27%20OR%201%3D1%23 HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:56 +0000] "GET /rest/products/search?q=%22%20OR%201%3D1-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:56 +0000] "GET /rest/products/search?q=%27%29%20OR%20%28%271%27%3D%271 HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:57 +0000] "GET /rest/products/search?q=%27%3B%20DROP%20TABLE%20users-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:57 +0000] "GET /rest/products/search?q=1%27%3B%20DROP%20TABLE%20users-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:57 +0000] "GET /rest/products/search?q=%27%20AND%201%3D1-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:57 +0000] "GET /rest/products/search?q=%27%20AND%201%3D2-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:57 +0000] "GET /rest/products/search?q=%27%20OR%201%3D1%20ORDER%20BY%201-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:57 +0000] "GET /rest/products/search?q=%27%20OR%20%27a%27%3D%27a HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:57 +0000] "GET /rest/products/search?q=admin%27%23 HTTP/1.1" 500 988 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:57 +0000] "GET /rest/products/search?q=1%3B%20SELECT%20%2A%20FROM%20users-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:58 +0000] "GET /rest/products/search?q=%27%20OR%201%3D1%20LIMIT%201-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:58 +0000] "GET /rest/products/search?q=1%20AND%201%3D1 HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:58 +0000] "GET /rest/products/search?q=1%20AND%201%3D2 HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:58 +0000] "GET /rest/products/search?q=1%27%20AND%20%271%27%3D%271 HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:58 +0000] "GET /rest/products/search?q=1%27%20AND%20%271%27%3D%272 HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:58 +0000] "GET /rest/products/search?q=%27%20AND%20SUBSTRING%28username%2C1%2C1%29%3D%27a%27-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:58 +0000] "GET /rest/products/search?q=%27%20AND%20LENGTH%28password%29%3E5-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:58 +0000] "GET /rest/products/search?q=1%20AND%20SUBSTRING%28%40%40version%2C1%2C1%29%3D%275%27 HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:59 +0000] "GET /rest/products/search?q=%27%20AND%20ASCII%28SUBSTRING%28%28SELECT%20database%28%29%29%2C1%2C1%29%29%3E64-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:59 +0000] "GET /rest/products/search?q=%27%20AND%201%3D%28SELECT%201%20FROM%20users%20WHERE%20username%3D%27admin%27%29-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:59 +0000] "GET /rest/products/search?q=1%27%20AND%20%28SELECT%20COUNT%28%2A%29%20FROM%20users%29%3E0--%20- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:59 +0000] "GET /rest/products/search?q=%27%20AND%20%28SELECT%201%20FROM%20information_schema.tables%20WHERE%20table_name%3D%27users%27%29%3D1-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:59 +0000] "GET /rest/products/search?q=%27%20AND%20IF%281%3D1%2C1%2C2%29%3D1-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:59 +0000] "GET /rest/products/search?q=1%20AND%20%28SELECT%20CASE%20WHEN%20%281%3D1%29%20THEN%201%20ELSE%200%20END%29%3D1 HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:59 +0000] "GET /rest/products/search?q=%27%20AND%20%28SELECT%20CASE%20WHEN%20%28username%3D%27admin%27%29%20THEN%201%20ELSE%200%20END%20FROM%20users%20LIMIT%201%29%3D1-- HTTP/1.1" 500 954 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:13:59 +0000] "GET /rest/products/search?q=1%20AND%20EXISTS%28SELECT%20%2A%20FROM%20users%20WHERE%20username%3D%27admin%27%29 HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:14:00 +0000] "GET /rest/products/search?q=%27%20AND%20NOT%20EXISTS%28SELECT%20%2A%20FROM%20users%20WHERE%20username%3D%27nonexistent%27%29-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:14:00 +0000] "GET /rest/products/search?q=1%27%20AND%20%28SELECT%201%20FROM%20users%20WHERE%20username%20LIKE%20%27adm%25%27%29%3D1-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [07/Apr/2026:00:14:00 +0000] "GET /rest/products/search?q=%27%20AND%20%28SELECT%201%29%3D1-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
